,Unnamed: 0,user_id,group_age,"('amount_usd', 'charity')","('amount_usd', 'culture')","('amount_usd', 'education')","('amount_usd', 'flat fee')","('amount_usd', 'food')","('amount_usd', 'fun')","('amount_usd', 'health')","('amount_usd', 'house')","('amount_usd', 'other')","('amount_usd', 'shopping')","('amount_usd', 'sports')","('amount_usd', 'supermarket')","('amount_usd', 'tech')","('amount_usd', 'transportation')","('amount_usd', 'travel')"
829,829,user_829,18-29,0.0,0.0,0.0,0.0,328.35,47.0,0.0,0.0,23.74,15.31,18.72,173.18,0.0,75.88,12.77
830,830,user_830,30-39,0.0,2.96,0.0,19.58,220.32999999999998,120.06,27.800000000000004,0.0,0.0,156.06,0.0,302.2700000000001,0.0,172.33,47.98
831,831,user_831,40-49,,,,,,,,,,,,,,,
832,832,user_832,18-29,0.0,674.9699999999999,25.11,1067.6099999999997,2553.6699999999996,18.22,159.49000000000004,80.78,325.92,1419.96,0.0,1418.0600000000002,0.0,1289.0199999999995,2569.94
833,833,user_833,40-49,,,,,,,,,,,,,,,
834,834,user_834,30-39,,,,,,,,,,,,,,,
835,835,user_835,50-59,0.0,0.0,0.0,1290.54,34.1,0.0,0.0,0.0,0.0,229.82,50.91,191.57000000000002,0.0,0.0,0.0
836,836,user_836,30-39,,,,,,,,,,,,,,,
837,837,user_837,30-39,0.0,7.23,0.0,556.1800000000001,1295.5800000000002,77.55,86.32000000000001,0.0,24.94,167.85,0.0,116.42,65.36,108.47,3653.8500000000004
838,838,user_838,30-39,3.0,52.14,0.0,1509.88,1514.6399999999992,830.8600000000002,7.27,44.6,83.43,221.67000000000002,0.0,1091.9799999999998,13.309999999999999,55.72,166.15
839,839,user_839,40-49,0.0,80.37,0.0,0.0,24.689999999999998,10.28,0.0,0.0,67.94,56.3,0.0,429.9699999999999,24.08,22.849999999999998,354.91999999999996
840,840,user_840,30-39,0.0,0.0,0.0,162.68,454.56,0.0,0.0,0.0,0.0,10.2,0.0,14.06,0.0,0.0,0.0
841,841,user_841,18-29,0.0,0.0,0.0,39.78,172.81000000000003,45.620000000000005,0.0,0.0,0.0,80.17,0.0,0.0,0.0,0.0,0.0
842,842,user_842,18-29,,,,,,,,,,,,,,,
843,843,user_843,60+,0.0,0.0,0.0,0.0,27.32,59.87,0.0,0.0,0.0,94.05,0.0,25.490000000000002,0.0,4.48,0.0
844,844,user_844,18-29,,,,,,,,,,,,,,,
845,845,user_845,40-49,0.0,0.0,20.8,305.32,628.94,37.400000000000006,390.2,0.0,0.0,2020.1100000000004,0.0,438.75,0.0,0.0,71.83000000000001
846,846,user_846,30-39,,,,,,,,,,,,,,,
847,847,user_847,30-39,0.0,42.589999999999996,45.83,51.06,470.35,7.99,18.62,65.64,101.72,149.34,0.0,358.78999999999996,0.0,99.82,959.15
848,848,user_848,30-39,190.17,0.0,0.0,272.15999999999997,536.9399999999999,67.0,24.57,0.0,23.06,468.14,65.36,373.72,0.0,0.0,247.79
849,849,user_849,18-29,0.0,206.48,0.0,253.67999999999998,557.5700000000002,69.03,137.45000000000002,42.75999999999999,33.88,295.89000000000004,0.0,1415.3200000000004,0.0,492.8700000000001,848.86
850,850,user_850,30-39,0.0,72.13,0.0,0.0,155.41,30.89,34.879999999999995,4.51,10.64,337.51,0.0,111.74,0.0,1.36,0.0
851,851,user_851,30-39,0.0,10.0,0.0,2070.71,593.0300000000002,133.36,113.07999999999998,10.95,19.37,581.95,0.0,496.10999999999996,2.0,461.5,9.66
852,852,user_852,18-29,0.0,7.3,0.77,70.85,125.11000000000003,14.389999999999997,4.3100000000000005,47.040000000000006,0.0,69.73,0.0,335.5200000000001,0.0,31.970000000000002,0.0
853,853,user_853,30-39,0.0,0.0,0.0,0.0,40.49,5.96,0.0,0.0,1.83,0.0,0.0,11.99,0.0,38.99,0.0
854,854,user_854,18-29,0.0,0.0,0.0,306.88000000000005,70.17999999999999,193.82,0.0,0.0,0.0,20.2,0.0,9.68,0.0,0.0,0.0
855,855,user_855,40-49,,,,,,,,,,,,,,,
856,856,user_856,30-39,,,,,,,,,,,,,,,
857,857,user_857,18-29,0.0,64.85,0.0,73.02,8.98,0.0,38.39,0.0,0.0,109.19000000000001,0.0,111.27999999999997,0.0,70.03999999999999,0.0
858,858,user_858,30-39,0.0,0.0,0.0,408.51,0.0,0.0,0.0,0.0,0.0,71.91,0.0,0.0,0.0,0.0,0.0
859,859,user_859,18-29,0.0,11.06,37.66,1834.5699999999993,34.21,82.28,0.0,40.8,0.0,768.59,0.0,229.17,0.0,73.31,16.64
860,860,user_860,40-49,0.0,0.0,0.0,0.0,51.7,16.86,0.0,0.0,89.50999999999999,0.0,0.0,205.88,0.0,0.0,140.97
861,861,user_861,18-29,0.0,97.61999999999999,0.0,808.52,321.88,20.43,416.7199999999999,52.74,124.25999999999999,641.9000000000001,25.53,2380.0500000000006,149.28,220.45,23.15
862,862,user_862,30-39,,,,,,,,,,,,,,,
863,863,user_863,30-39,14.8,30.29,0.0,1398.7599999999998,529.6100000000002,80.58999999999999,39.989999999999995,7.52,111.98,136.48000000000002,0.0,380.60999999999996,54.79,389.93,642.1499999999999
864,864,user_864,18-29,0.0,525.0600000000001,159.66,931.68,443.5,45.230000000000004,24.91,7.54,644.45,115.71000000000001,107.52000000000001,621.3699999999999,0.0,18.92,2496.2700000000004
865,865,user_865,30-39,0.0,150.09,0.0,123.52,207.45000000000005,191.64,0.0,0.0,4.85,57.81,0.0,105.45,0.0,7.15,144.26
866,866,user_866,40-49,,,,,,,,,,,,,,,
867,867,user_867,40-49,,,,,,,,,,,,,,,
868,868,user_868,18-29,0.0,0.0,0.0,102.11999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,869,user_869,30-39,0.0,0.0,0.0,51.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,870,user_870,30-39,0.0,15.830000000000002,13.45,350.18,454.60999999999996,91.42,67.23,23.71,57.620000000000005,420.89,0.0,419.65999999999997,33.8,54.31,0.0
871,871,user_871,30-39,0.0,0.0,19.8,871.5899999999999,403.5699999999999,98.53,0.0,17.85,245.17999999999998,200.85999999999999,0.0,491.93,0.0,265.99000000000007,511.70000000000005
872,872,user_872,18-29,0.0,0.0,0.0,0.0,134.31,59.29,0.0,58.0,0.0,4.0,0.0,81.91,0.0,0.0,0.0
873,873,user_873,18-29,,,,,,,,,,,,,,,
874,874,user_874,30-39,0.0,37.01,0.0,184.81,171.06,35.32,63.76,47.66,0.0,41.96,0.0,358.09000000000015,0.0,34.5,18.0
875,875,user_875,18-29,0.0,122.35,0.0,318.8,111.41999999999999,61.08,28.220000000000002,0.0,7.390000000000001,20.630000000000003,0.0,71.58,0.0,37.72000000000001,0.0
876,876,user_876,50-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.04,0.0,0.0,0.0,101.23,0.0,11.96,0.0
877,877,user_877,60+,,,,,,,,,,,,,,,
878,878,user_878,60+,38.77,473.28999999999996,0.0,1388.3300000000002,780.7399999999999,29.53,26.68,79.93,0.0,1544.7599999999998,0.0,1303.3899999999999,0.0,20.29,584.5999999999999
879,879,user_879,30-39,,,,,,,,,,,,,,,
880,880,user_880,40-49,,,,,,,,,,,,,,,
881,881,user_881,40-49,0.0,0.0,0.0,304.26,0.0,13.6,0.0,0.0,0.0,0.0,0.0,6.29,0.0,16.17,0.0
882,882,user_882,50-59,0.0,0.0,0.0,0.0,46.230000000000004,0.0,0.0,0.0,12.67,28.66,0.0,0.0,0.0,0.0,0.0
883,883,user_883,50-59,0.0,42.47,0.0,365.39,523.1899999999999,194.61,20.18,26.12,25.99,63.28,0.0,1258.3099999999997,0.0,25.769999999999996,316.9
884,884,user_884,60+,0.0,0.0,0.0,17.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,885,user_885,30-39,0.0,0.0,0.0,25.03,0.0,0.0,0.0,0.0,0.0,9.56,0.0,3.48,0.0,0.0,0.0
886,886,user_886,18-29,0.0,8.51,0.0,189.76,78.55,0.0,8.51,0.0,22.61,0.0,64.95,74.06,0.0,0.0,0.0
887,887,user_887,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,0.0,0.0,0.0
888,888,user_888,30-39,0.0,0.0,0.0,604.21,243.35000000000005,11.49,15.73,0.0,0.0,7.75,24.979999999999997,313.28,0.0,22.51,0.0
889,889,user_889,50-59,,,,,,,,,,,,,,,
890,890,user_890,40-49,0.0,39.67,0.0,108.95,93.26999999999998,94.08,123.67999999999998,0.0,338.48,93.22999999999999,0.0,155.36,0.0,27.07,203.01
891,891,user_891,30-39,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,3.3,0.0
892,892,user_892,30-39,0.0,0.0,0.0,0.0,42.91,45.69,0.0,0.0,7.58,0.0,0.0,276.97999999999996,0.0,179.60999999999999,0.0
893,893,user_893,30-39,0.0,0.0,0.0,160.0,147.43999999999997,57.89999999999999,0.0,0.0,0.0,0.0,34.0,380.0500000000001,0.0,233.35000000000008,0.0
894,894,user_894,18-29,,,,,,,,,,,,,,,
895,895,user_895,30-39,0.0,0.0,0.0,437.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,896,user_896,40-49,0.0,0.0,0.0,0.0,67.46000000000001,0.0,0.0,0.0,0.0,3.0,0.0,32.38,0.0,0.0,145.1
897,897,user_897,18-29,0.0,200.68,0.0,2588.4200000000005,111.56,4.55,0.0,0.0,0.0,145.76,9.11,40.57000000000001,0.0,46.919999999999995,185.4
898,898,user_898,50-59,,,,,,,,,,,,,,,
899,899,user_899,40-49,0.0,55.92,0.0,88.92,442.72999999999996,0.0,3.99,46.769999999999996,61.27,75.29,0.0,327.92,0.0,136.65,108.44
900,900,user_900,18-29,0.0,30.53,0.0,145.11,101.2,73.23,86.52,0.0,9.19,56.68,0.0,263.55,19.07,39.4,61.36
901,901,user_901,50-59,0.0,0.0,0.0,1342.9799999999998,1176.1500000000003,1152.9,0.0,154.01,242.38000000000005,903.2600000000001,85.11,236.76,0.0,1502.4500000000005,993.28
902,902,user_902,30-39,0.0,0.0,0.0,268.53,238.17999999999995,32.22,22.130000000000003,0.0,41.58,58.97,0.0,25.509999999999998,0.0,73.09,50.7
903,903,user_903,30-39,0.0,0.0,0.0,19.88,20.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,18.54,0.0,3.48,0.0
904,904,user_904,30-39,0.0,0.0,0.0,0.0,300.01,166.29,8.07,109.62,32.34,24.64,0.0,31.689999999999998,0.0,121.13,573.68
905,905,user_905,50-59,,,,,,,,,,,,,,,
906,906,user_906,30-39,0.0,25.529999999999998,0.0,0.0,82.41000000000001,13.96,13.38,0.0,2.55,1.19,0.0,209.43,0.0,0.0,3.4
907,907,user_907,18-29,0.0,0.0,0.0,37.59,0.0,31.369999999999997,0.0,0.0,44.980000000000004,0.0,65.69,0.0,0.0,0.0,0.0
908,908,user_908,30-39,0.0,15.67,0.0,508.56000000000006,740.1600000000001,110.60000000000001,0.0,44.78,3.21,74.27,0.0,126.20999999999998,0.0,67.19999999999999,16.06
909,909,user_909,30-39,0.0,0.0,0.0,166.5,247.2,61.349999999999994,0.0,0.0,3.31,37.53,0.0,26.45,0.0,0.0,0.0
910,910,user_910,30-39,,,,,,,,,,,,,,,
911,911,user_911,50-59,0.0,0.0,0.0,0.0,10.23,0.0,14.82,0.0,0.0,5.0,0.0,84.96999999999998,0.0,4.5,0.0
912,912,user_912,40-49,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,21.74,20.92,116.82,54.459999999999994,0.0,64.32000000000001,0.0
913,913,user_913,30-39,0.0,3.4,0.0,58.21,175.38,13.77,12.84,0.0,2.98,94.39,0.0,119.07999999999998,0.0,29.51,29.79
914,914,user_914,18-29,0.0,0.0,0.0,5.0,49.07,43.2,0.0,0.0,2.0,0.0,0.0,28.67,0.0,0.0,0.0
915,915,user_915,50-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0
916,916,user_916,40-49,,,,,,,,,,,,,,,
917,917,user_917,50-59,,,,,,,,,,,,,,,
918,918,user_918,50-59,0.0,31.740000000000002,0.0,71.61,0.0,0.0,20.990000000000002,69.58,0.0,147.84,0.0,375.79999999999995,0.0,0.0,0.0
919,919,user_919,18-29,,,,,,,,,,,,,,,
920,920,user_920,30-39,0.0,0.0,0.0,0.0,8.45,0.0,14.98,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0
921,921,user_921,30-39,0.0,0.0,0.0,0.0,39.1,3.42,7.05,0.0,0.0,60.41,0.0,353.99,0.0,0.0,21.63
922,922,user_922,40-49,,,,,,,,,,,,,,,
923,923,user_923,30-39,0.0,0.0,0.0,2343.87,150.15000000000003,0.0,0.0,120.71,9.86,3.94,0.0,514.3900000000001,0.0,273.15999999999997,157.04000000000002
924,924,user_924,50-59,0.0,33.59,3.23,415.63000000000005,360.2200000000001,47.28999999999999,26.380000000000003,0.0,677.93,139.98000000000002,0.0,355.8,0.0,36.1,2186.4300000000003
925,925,user_925,18-29,0.0,0.0,0.0,290.09,522.9000000000002,84.94,0.0,0.0,13.329999999999998,0.0,24.67,98.47999999999999,7.99,107.72,116.66
926,926,user_926,30-39,,,,,,,,,,,,,,,
927,927,user_927,50-59,0.0,0.0,0.0,503.01,678.1800000000001,61.199999999999996,0.0,0.0,42.62,257.84000000000003,84.99,119.08999999999999,0.0,0.0,81.28999999999999
928,928,user_928,18-29,0.0,0.0,0.0,106.86,315.55,0.0,0.0,26.85,44.629999999999995,2196.6000000000004,0.0,110.57,90.45,60.529999999999994,1412.71
929,929,user_929,18-29,0.0,0.0,0.0,0.0,0.0,43.64999999999999,0.0,0.0,0.0,0.0,0.0,3.2199999999999998,0.0,14.360000000000001,47.0
930,930,user_930,30-39,0.0,0.0,0.0,0.0,17.979999999999997,0.0,0.0,0.0,21.65,47.94,0.0,286.91,0.0,0.0,0.0
931,931,user_931,18-29,0.0,0.0,0.0,0.0,39.480000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,932,user_932,30-39,,,,,,,,,,,,,,,
933,933,user_933,18-29,0.0,0.0,0.0,291.61,295.05,71.14,0.0,0.0,0.0,502.96,11.98,119.64999999999999,0.0,73.06,2171.0899999999997
934,934,user_934,18-29,0.0,270.36,0.0,594.36,0.0,3.98,0.0,0.0,258.79999999999995,931.8300000000002,1505.87,1979.27,0.0,0.0,131.47
935,935,user_935,40-49,,,,,,,,,,,,,,,
936,936,user_936,40-49,0.0,226.01,0.0,947.95,292.74000000000007,0.0,161.89,526.43,95.93,1533.4800000000002,36.54,1828.52,0.0,458.08,525.8
937,937,user_937,40-49,0.0,0.0,0.0,47.58,5.96,0.0,13.72,0.0,0.0,0.0,0.0,10.440000000000001,0.0,9.81,0.0
938,938,user_938,30-39,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,939,user_939,18-29,,,,,,,,,,,,,,,
940,940,user_940,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0
941,941,user_941,18-29,,,,,,,,,,,,,,,
942,942,user_942,30-39,61.86,4.48,0.0,80.55000000000001,35.58,0.0,28.130000000000003,0.0,24.49,87.32,0.0,56.86,0.0,8.96,0.0
943,943,user_943,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.990000000000002,0.0,12.14,0.0,0.0,551.5799999999999
944,944,user_944,30-39,,,,,,,,,,,,,,,
945,945,user_945,30-39,0.0,0.0,1.7,633.37,298.76,0.0,55.08,65.61999999999999,0.0,133.38000000000002,0.0,829.3299999999997,0.0,215.81,161.5
946,946,user_946,18-29,0.0,10.79,0.0,85.05,834.3400000000003,62.99,36.32,94.00999999999999,52.08,51.94,0.0,489.0099999999999,0.0,5911.0,0.0
947,947,user_947,18-29,0.0,0.0,0.0,306.37,382.61,244.01,0.0,0.0,0.0,186.57,4.0,38.03,0.0,0.0,63.19
948,948,user_948,18-29,0.0,16.44,0.0,1643.73,0.0,7.94,0.0,0.0,21.44,231.78,0.0,45.36000000000001,0.0,0.0,159.78
949,949,user_949,30-39,0.0,0.0,0.0,315.88,19.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,950,user_950,50-59,0.0,18.72,97.66,0.0,527.06,268.89000000000004,463.89,958.45,581.53,342.03999999999996,0.0,4247.110000000001,0.0,19.15,0.0
951,951,user_951,30-39,,,,,,,,,,,,,,,
952,952,user_952,30-39,0.0,15.74,0.0,0.0,306.59,66.89,12.49,0.0,85.35,253.48000000000002,0.0,389.3299999999999,0.0,133.32,212.01
953,953,user_953,50-59,0.0,136.46,0.0,0.0,77.77999999999999,4.89,0.0,0.0,15.709999999999999,0.0,0.0,101.64999999999999,0.0,25.71,38.099999999999994
954,954,user_954,50-59,0.0,0.0,0.0,0.0,178.73999999999998,0.0,0.0,0.0,0.0,68.42,8.96,130.46,0.0,4.2,94.37
955,955,user_955,40-49,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,15.71,0.0,0.0,0.0
956,956,user_956,50-59,,,,,,,,,,,,,,,
957,957,user_957,18-29,0.0,0.0,0.0,0.0,190.57,10.26,141.55,0.0,0.0,251.07000000000002,0.0,0.0,0.0,0.0,0.0
958,958,user_958,30-39,0.0,29.57,0.0,59.739999999999995,36.41,8.5,36.96,0.0,15.57,126.25,0.0,28.01,0.0,35.19,0.0
959,959,user_959,50-59,2.15,7.34,0.0,834.35,76.66000000000001,0.0,10.48,31.33,34.47,175.21,0.0,104.58,0.0,22.949999999999978,241.70999999999998
960,960,user_960,50-59,0.0,0.0,0.0,170.21,59.64,0.0,23.64,0.0,0.0,0.0,0.0,55.620000000000005,0.0,18.87,0.0
961,961,user_961,18-29,0.0,29.74,0.0,839.45,148.07,33.3,0.0,0.0,5.96,0.0,0.0,11.23,0.0,40.849999999999994,0.0
962,962,user_962,50-59,31.79,0.0,0.0,252.93,350.07,42.37,0.0,2245.19,223.32999999999998,612.03,0.0,1597.03,112.59,4.35,0.0
963,963,user_963,18-29,0.0,0.0,0.0,260.34000000000003,0.0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,964,user_964,30-39,0.0,0.0,0.0,0.0,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,965,user_965,18-29,,,,,,,,,,,,,,,
966,966,user_966,18-29,,,,,,,,,,,,,,,
967,967,user_967,18-29,0.0,53.510000000000005,0.0,306.84999999999997,1056.13,116.89,3.75,0.0,44.45,84.11,101.26,74.36,0.0,127.89999999999998,406.14
968,968,user_968,18-29,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,969,user_969,30-39,5.95,0.0,0.0,6.459999999999999,344.36,19.14,0.0,0.0,49.34,353.3299999999999,0.0,161.32,0.0,269.9,96.78
970,970,user_970,18-29,,,,,,,,,,,,,,,
971,971,user_971,18-29,0.0,0.0,0.0,7.77,9.17,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.94,761.7299999999999
972,972,user_972,40-49,,,,,,,,,,,,,,,
973,973,user_973,60+,5.11,126.75,0.0,352.96000000000004,322.03000000000003,172.89,0.0,32.34,76.16,94.30000000000001,0.0,123.28,0.0,278.96000000000004,583.14
974,974,user_974,30-39,0.0,0.0,0.0,17.02,117.48000000000002,0.0,173.4,0.0,0.0,3.4,0.0,210.94,14.46,0.0,39.45
975,975,user_975,18-29,0.0,100.45000000000002,0.0,150.8,5.75,0.0,0.0,0.0,0.0,23.23,0.0,59.81999999999999,0.0,0.0,0.0
976,976,user_976,40-49,0.0,1422.45,0.0,447.13,2918.1400000000003,2131.18,45.5,180.3,242.03,530.89,0.0,1709.0499999999997,88.13,588.61,926.7
977,977,user_977,40-49,0.0,9.36,0.0,17.68,61.46999999999995,0.0,0.0,0.0,5.11,19.74,11.92,5.11,0.0,0.0,0.0
978,978,user_978,30-39,,,,,,,,,,,,,,,
979,979,user_979,30-39,0.0,0.0,0.0,977.8900000000001,8.92,0.0,0.0,0.0,0.0,3.97,0.0,3.92,0.0,8.72,223.20999999999998
980,980,user_980,30-39,0.0,0.0,0.0,144.67000000000002,94.93,134.47,4.17,0.0,31.020000000000003,0.0,0.0,394.82000000000005,4.34,287.61,0.0
981,981,user_981,18-29,0.0,15.47,0.0,2661.56,92.18,33.33,0.0,0.0,0.0,353.49999999999994,0.0,20.43,0.0,22.490000000000002,0.0
982,982,user_982,18-29,0.0,0.0,0.0,2924.1000000000004,83.16,599.4499999999999,0.0,0.0,14.03,162.65999999999997,75.9,116.59999999999998,8.94,229.67000000000002,91.32000000000001
983,983,user_983,30-39,0.0,1208.17,0.0,475.99,349.82,149.33999999999997,0.0,39.44,21.39,140.70000000000002,0.0,1115.1800000000003,0.0,531.79,619.4300000000001
984,984,user_984,30-39,44.68,0.0,18.759999999999998,17.02,466.08,54.22,4.1,0.0,64.42999999999999,45.75,0.0,182.07,28.89,92.05,44.33
985,985,user_985,30-39,,,,,,,,,,,,,,,
986,986,user_986,18-29,,,,,,,,,,,,,,,
987,987,user_987,30-39,0.0,0.0,0.0,606.22,2033.6700000000005,1610.32,0.0,0.0,0.0,13.96,0.0,369.79999999999995,0.0,333.12,806.23
988,988,user_988,18-29,0.0,18.77,0.0,85.11,895.98,35.230000000000004,0.0,0.0,36.1,68.0,0.0,170.46,0.0,48.18,55.89
989,989,user_989,40-49,0.0,12.9,0.0,59.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.7400000000002,0.0,33.31,0.0
990,990,user_990,60+,0.0,13.24,0.0,72.82000000000001,14.91,0.0,13.16,95.48,43.58,358.35,0.0,611.2899999999998,9.31,47.83,0.0
991,991,user_991,30-39,0.0,0.0,0.0,650.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0
992,992,user_992,18-29,,,,,,,,,,,,,,,
993,993,user_993,18-29,0.0,5.99,8.79,55.0,225.46,10.0,76.98999999999998,21.35,2.99,163.01,0.0,254.16999999999996,7.99,108.71,57.92999999999999
994,994,user_994,40-49,0.0,0.0,0.0,229.90999999999997,241.73999999999998,67.21000000000001,0.0,7.43,14.18,0.0,0.0,194.42999999999995,0.0,0.0,0.0
995,995,user_995,40-49,0.0,0.0,0.0,0.0,277.02,29.99,29.41,0.0,7.09,61.230000000000004,0.0,150.10999999999999,0.0,99.78999999999999,382.34000000000003
996,996,user_996,50-59,0.0,2.45,0.0,278.46000000000004,783.0800000000002,123.58,11.59,0.0,0.0,264.21000000000004,0.0,189.44,17.63,229.05,582.73
997,997,user_997,18-29,0.0,0.0,0.0,0.0,357.45,81.05,41.48,0.0,0.0,1451.77,96.86000000000001,279.98,0.0,0.0,27.5
998,998,user_998,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0
999,999,user_999,30-39,0.0,0.0,0.0,369.4,156.70999999999998,69.63,8.51,0.0,0.0,53.57,0.0,106.34000000000002,73.27,7.23,31.85
1000,1000,user_1000,30-39,0.0,0.0,0.0,158.87,107.24,43.69,0.0,0.0,0.0,0.0,0.0,41.760000000000005,0.0,22.72,0.0
1001,1001,user_1001,30-39,0.0,22.13,0.0,563.04,787.63,139.63,20.369999999999997,0.0,203.40999999999997,15.149999999999999,0.0,15.82,0.0,132.42,2657.7799999999997
1002,1002,user_1002,30-39,0.0,0.0,0.0,151.57999999999998,0.0,0.0,8.66,10.6,0.0,53.63999999999999,0.0,146.25999999999996,11.24,10.0,0.0
1003,1003,user_1003,18-29,0.0,16.35,3.5999999999999996,20.0,40.52,5.75,0.0,3.0,0.0,0.0,0.0,245.03999999999996,0.0,5.0,0.0
1004,1004,user_1004,18-29,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,1005,user_1005,30-39,,,,,,,,,,,,,,,
1006,1006,user_1006,30-39,,,,,,,,,,,,,,,
1007,1007,user_1007,40-49,,,,,,,,,,,,,,,
1008,1008,user_1008,18-29,0.0,0.0,0.0,102.13,21.4,53.28,0.0,0.0,42.34,42.54,0.0,180.37,0.0,77.71000000000002,0.0
1009,1009,user_1009,50-59,0.0,28.37,0.0,462.34000000000003,126.10999999999999,68.22,43.85,23.83,65.45,316.43999999999994,0.0,620.0100000000003,0.0,34.11,0.0
1010,1010,user_1010,18-29,0.0,0.0,0.0,71.66,101.71000000000001,66.61,5.4,0.0,44.26,0.0,0.0,63.46000000000001,0.0,9.350000000000001,15.31
1011,1011,user_1011,30-39,0.0,70.64,0.0,51.06,624.03,58.47,14.47,49.06,31.91,1764.1900000000003,0.0,93.05000000000001,68.04,86.77000000000001,201.19
1012,1012,user_1012,50-59,0.0,1316.21,0.0,244.79000000000002,0.0,236.76,0.0,0.0,356.0,5.85,0.0,1199.5,231.68999999999997,0.0,0.0
1013,1013,user_1013,18-29,0.0,29.79,1.84,2459.3300000000004,614.9199999999998,341.03999999999996,105.15,0.0,38.1,452.53999999999996,0.0,540.7700000000002,0.0,713.4300000000002,1678.6400000000003
1014,1014,user_1014,18-29,0.0,0.0,0.0,8.88,22.24,2.13,36.86,2.38,0.0,25.470000000000002,0.0,52.14000000000001,0.0,0.0,0.0
1015,1015,user_1015,30-39,0.0,0.0,0.0,0.0,51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,0.0
1016,1016,user_1016,40-49,,,,,,,,,,,,,,,
1017,1017,user_1017,40-49,,,,,,,,,,,,,,,
1018,1018,user_1018,40-49,,,,,,,,,,,,,,,
1019,1019,user_1019,18-29,,,,,,,,,,,,,,,
1020,1020,user_1020,40-49,0.0,0.0,0.0,0.0,326.14,57.269999999999996,0.0,0.0,0.0,466.71999999999997,0.0,154.28,0.0,0.0,0.0
1021,1021,user_1021,30-39,0.0,544.87,0.0,218.83,764.76,258.93,248.02,49.34,53.77,378.9599999999999,0.0,530.3799999999999,10.64,81.92999999999999,647.4200000000001
1022,1022,user_1022,18-29,0.0,0.0,1.5,365.96,94.77000000000001,85.71,11.02,0.0,3.99,20.85,0.0,222.04999999999998,0.0,4.4,206.49
1023,1023,user_1023,18-29,0.0,3.15,3.83,281.56,514.5199999999999,544.9399999999999,18.5,21.52,32.41,164.12,0.0,305.46000000000004,0.0,361.64000000000004,71.19
1024,1024,user_1024,18-29,0.0,0.0,0.0,1819.26,26.050000000000004,0.0,0.0,0.0,0.0,42.330000000000005,0.0,72.21999999999998,0.0,0.0,35.5
1025,1025,user_1025,40-49,0.0,598.43,0.0,325.86,371.46999999999997,192.3,580.8800000000001,76.59,552.57,256.88,25.06,1785.99,0.0,138.76,78.96000000000001
1026,1026,user_1026,30-39,0.0,0.0,0.0,289.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.37,0.0,0.0,0.0
1027,1027,user_1027,30-39,9.32,76.08,0.0,382.98,408.74999999999994,243.26999999999998,0.0,0.0,490.87,450.48999999999995,133.81,126.73,0.0,187.83,1463.77
1028,1028,user_1028,18-29,0.0,690.8800000000001,0.0,881.1800000000001,339.47999999999996,304.33,36.59,0.0,171.79,707.1899999999999,154.71,347.23,0.0,40.239999999999995,102.13
