,user_settings_crypto_unlocked,plan,attributes_notifications_marketing_push,attributes_notifications_marketing_email,num_contacts,brand,southern_europe,western_europe,northern_europe ,central_eastern_europe,age
3123,0,0,1.0,1.0,0,1,0,0,0,1,24
3124,1,0,1.0,0.0,0,1,0,1,0,0,57
3125,0,0,1.0,1.0,0,0,1,0,0,0,46
3126,0,0,1.0,1.0,0,1,0,1,0,0,38
3127,1,0,1.0,1.0,26,1,0,0,0,1,43
3128,0,0,1.0,1.0,0,0,0,0,0,1,42
3129,1,0,1.0,1.0,0,0,0,1,0,0,32
3130,0,0,1.0,1.0,1,0,0,0,0,1,63
3131,0,0,1.0,1.0,0,0,1,0,0,0,29
3132,0,0,1.0,1.0,0,0,0,1,0,0,27
3133,0,0,1.0,1.0,5,0,1,0,0,0,38
3134,0,0,1.0,1.0,5,1,0,1,0,0,80
3135,0,0,1.0,1.0,5,0,0,1,0,0,42
3136,0,0,1.0,1.0,5,1,0,1,0,0,26
3137,0,0,1.0,0.0,12,1,0,1,0,0,25
3138,0,1,1.0,1.0,3,1,0,1,0,0,28
3139,0,0,0.0,0.0,7,1,0,0,0,1,31
3140,0,0,1.0,1.0,17,1,0,1,0,0,31
3141,0,0,1.0,1.0,0,1,0,1,0,0,24
3142,1,0,1.0,1.0,35,0,0,0,0,0,28
3143,0,0,1.0,1.0,0,1,0,0,0,1,34
3144,0,0,1.0,1.0,67,0,0,0,0,1,43
3145,0,0,0.0,1.0,0,1,0,1,0,0,28
3146,0,0,1.0,1.0,23,1,0,1,0,0,55
3147,1,0,1.0,1.0,14,0,0,1,0,0,28
3148,0,0,1.0,1.0,0,0,1,0,0,0,27
3149,0,0,1.0,0.0,0,1,0,1,0,0,25
3150,0,0,1.0,1.0,0,0,0,0,0,1,26
3151,1,0,1.0,1.0,0,0,0,1,0,0,39
3152,0,0,1.0,1.0,0,1,0,1,0,0,24
3153,0,0,1.0,1.0,24,1,0,1,0,0,35
3154,0,0,1.0,1.0,26,0,0,0,0,1,32
3155,0,0,1.0,1.0,1,0,0,0,0,1,22
3156,1,1,1.0,0.0,7,0,0,1,0,0,34
3157,1,0,1.0,1.0,3,0,0,1,0,0,35
3158,1,0,1.0,0.0,6,0,0,1,0,0,56
3159,0,0,1.0,1.0,22,0,1,0,0,0,45
3160,1,0,1.0,1.0,38,1,0,1,0,0,33
3161,0,0,1.0,1.0,0,1,0,1,0,0,21
3162,1,0,1.0,1.0,0,1,0,1,0,0,32
3163,0,0,1.0,0.0,1,0,0,1,0,0,23
3164,0,0,1.0,1.0,0,0,0,0,0,1,31
3165,1,1,1.0,1.0,17,1,0,1,0,0,26
3166,0,0,1.0,1.0,0,0,0,1,0,0,45
3167,0,0,1.0,1.0,10,1,0,1,0,0,30
3168,0,0,1.0,1.0,0,0,0,1,0,0,32
3169,0,0,1.0,1.0,14,0,0,0,0,1,33
3170,0,0,1.0,1.0,30,1,0,1,0,0,24
3171,0,0,1.0,1.0,213,1,1,0,0,0,38
3172,0,0,1.0,1.0,0,0,1,0,0,0,32
3173,0,0,1.0,1.0,2,1,0,0,0,1,47
3174,0,0,1.0,1.0,43,0,0,1,0,0,66
3175,0,0,1.0,1.0,5,0,0,1,0,0,47
3176,0,0,1.0,1.0,0,0,0,0,0,1,35
3177,1,0,0.0,0.0,0,1,0,1,0,0,46
3178,0,0,1.0,1.0,40,0,0,1,0,0,30
3179,0,0,1.0,1.0,19,1,0,1,0,0,29
3180,0,0,1.0,1.0,0,1,0,0,0,1,27
3181,0,0,1.0,0.0,6,1,0,1,0,0,24
3182,0,0,1.0,1.0,8,0,0,0,0,1,47
3183,0,0,1.0,1.0,0,1,0,0,0,1,55
3184,0,0,1.0,1.0,216,0,1,0,0,0,24
3185,0,0,1.0,1.0,4,0,0,1,0,0,34
3186,0,0,1.0,1.0,0,0,1,0,0,0,39
3187,0,0,1.0,1.0,1,0,0,0,0,0,29
3188,0,0,1.0,0.0,4,0,0,1,0,0,28
3189,1,0,1.0,1.0,10,0,0,1,0,0,20
3190,0,0,1.0,1.0,0,0,0,0,0,1,26
3191,0,0,1.0,1.0,43,0,0,0,0,1,37
3192,0,0,1.0,1.0,50,1,0,1,0,0,24
3193,1,0,1.0,1.0,6,1,0,1,0,0,35
3194,0,0,1.0,1.0,6,1,0,1,0,0,32
3195,1,0,1.0,1.0,5,0,0,1,0,0,22
3196,0,0,1.0,1.0,26,0,0,0,0,1,36
3197,1,0,1.0,1.0,15,0,0,1,0,0,31
3198,0,1,1.0,1.0,58,0,0,1,0,0,30
3199,0,0,1.0,1.0,79,0,0,1,0,0,28
3200,1,0,1.0,1.0,29,0,1,0,0,0,32
3201,0,0,1.0,1.0,0,0,0,1,0,0,53
3202,0,0,1.0,1.0,15,1,0,1,0,0,26
3203,1,0,1.0,1.0,40,1,0,1,0,0,38
3204,0,0,1.0,1.0,10,1,0,0,0,1,41
3205,0,0,1.0,1.0,42,0,1,0,0,0,60
3206,0,0,1.0,1.0,0,1,0,1,0,0,33
3207,0,0,1.0,1.0,167,1,0,1,0,0,41
3208,0,0,1.0,1.0,5,1,0,1,0,0,28
3209,0,0,1.0,1.0,11,1,1,0,0,0,30
3210,0,0,1.0,1.0,4,0,0,0,0,1,27
3211,0,0,1.0,1.0,0,0,0,1,0,0,21
3212,0,0,1.0,1.0,0,1,0,1,0,0,59
3213,0,0,0.0,0.0,0,0,0,0,0,1,26
3214,0,0,1.0,1.0,28,0,0,1,0,0,26
3215,0,0,1.0,1.0,57,0,1,0,0,0,26
3216,0,0,1.0,1.0,0,1,1,0,0,0,38
3217,0,0,1.0,0.0,20,1,0,1,0,0,32
3218,0,0,0.0,0.0,2,0,1,0,0,0,24
3219,0,0,1.0,1.0,22,0,0,0,0,1,30
3220,0,0,1.0,1.0,16,0,0,0,0,0,29
3221,0,0,1.0,1.0,0,0,0,1,0,0,34
3222,0,0,1.0,1.0,9,1,0,1,0,0,28
3223,0,0,1.0,1.0,53,0,0,1,0,0,27
3224,0,0,1.0,1.0,3,0,0,1,0,0,51
3225,0,0,1.0,1.0,14,0,0,1,0,0,32
3226,0,0,1.0,1.0,1,0,0,0,0,1,52
3227,0,0,1.0,1.0,0,0,0,0,0,0,44
3228,0,0,1.0,1.0,26,1,1,0,0,0,30
3229,0,0,1.0,1.0,43,0,0,0,0,1,36
3230,0,0,1.0,1.0,58,1,0,1,0,0,41
3231,0,0,1.0,1.0,0,0,0,1,0,0,36
3232,0,0,1.0,1.0,4,0,0,1,0,0,33
3233,0,0,1.0,0.0,0,0,0,0,0,1,26
3234,0,0,1.0,1.0,20,0,0,0,0,1,32
3235,1,0,1.0,1.0,31,1,0,0,0,1,29
3236,0,1,1.0,1.0,181,0,0,0,0,1,31
3237,0,0,1.0,1.0,0,0,0,0,0,0,34
3238,1,0,1.0,1.0,7,0,1,0,0,0,25
3239,0,0,1.0,1.0,15,0,0,0,0,0,42
3240,0,0,1.0,1.0,0,1,0,1,0,0,79
3241,0,1,1.0,1.0,10,0,0,1,0,0,26
3242,0,0,1.0,1.0,20,1,0,1,0,0,36
3243,0,0,1.0,1.0,37,1,1,0,0,0,44
3244,0,0,1.0,1.0,2,1,0,0,0,1,21
3245,1,0,1.0,1.0,83,0,0,0,0,1,36
3246,0,0,1.0,1.0,6,1,0,1,0,0,39
3247,0,0,1.0,1.0,33,0,0,0,0,1,56
3248,0,0,1.0,1.0,3,1,0,1,0,0,50
3249,0,0,1.0,1.0,43,1,1,0,0,0,33
3250,0,0,1.0,1.0,0,1,1,0,0,0,83
3251,0,0,1.0,1.0,27,1,0,1,0,0,39
3252,1,0,1.0,1.0,3,0,0,0,0,1,23
3253,0,0,1.0,1.0,29,1,0,1,0,0,25
3254,0,0,1.0,1.0,8,0,0,1,0,0,26
3255,0,0,1.0,0.0,0,0,1,0,0,0,64
3256,0,0,1.0,1.0,12,1,0,0,0,1,44
3257,0,0,1.0,1.0,103,1,1,0,0,0,26
3258,0,0,1.0,1.0,0,1,0,1,0,0,29
3259,0,0,1.0,0.0,8,1,1,0,0,0,21
3260,0,0,1.0,1.0,16,1,0,1,0,0,37
3261,1,0,1.0,1.0,6,0,0,1,0,0,22
3262,0,0,1.0,1.0,0,1,0,1,0,0,26
3263,0,0,1.0,0.0,18,0,0,0,0,1,44
3264,0,0,1.0,1.0,0,1,0,1,0,0,36
3265,1,0,1.0,1.0,0,0,0,1,0,0,46
3266,1,1,1.0,1.0,0,1,0,0,0,0,40
3267,0,0,1.0,1.0,23,1,0,1,0,0,24
3268,0,0,1.0,0.0,0,1,0,0,0,1,24
3269,0,0,1.0,1.0,5,1,0,1,0,0,23
3270,0,0,1.0,0.0,37,0,0,1,0,0,37
3271,0,0,1.0,1.0,7,1,1,0,0,0,31
3272,1,0,1.0,1.0,0,0,0,1,0,0,28
3273,1,1,1.0,1.0,17,0,0,1,0,0,56
3274,0,0,1.0,1.0,23,1,0,1,0,0,28
3275,0,0,1.0,1.0,39,1,0,1,0,0,55
3276,0,0,1.0,0.0,0,0,0,1,0,0,28
3277,0,0,1.0,1.0,1,1,0,1,0,0,28
3278,0,0,1.0,1.0,0,1,0,1,0,0,24
3279,0,0,1.0,1.0,2,1,0,1,0,0,49
3280,0,0,1.0,1.0,25,1,0,0,0,1,52
3281,1,0,1.0,1.0,12,0,0,0,0,1,43
3282,0,0,1.0,1.0,63,1,0,1,0,0,27
3283,1,0,1.0,1.0,0,0,0,0,0,1,43
3284,0,0,1.0,1.0,13,0,0,0,0,1,33
3285,0,0,1.0,1.0,9,0,0,0,0,1,21
3286,0,0,1.0,1.0,2,0,0,1,0,0,48
3287,1,0,1.0,1.0,17,0,0,1,0,0,40
3288,0,0,1.0,1.0,0,0,0,0,0,1,43
3289,0,0,1.0,1.0,97,1,0,1,0,0,31
3290,0,0,1.0,1.0,46,0,0,0,0,0,28
3291,0,0,1.0,1.0,7,0,0,0,0,1,31
3292,0,0,1.0,1.0,10,1,0,1,0,0,40
3293,0,0,1.0,1.0,7,0,0,0,0,1,34
3294,0,0,1.0,1.0,5,1,0,1,0,0,33
3295,1,1,1.0,1.0,6,1,0,1,0,0,40
3296,0,0,1.0,1.0,43,0,0,0,0,1,31
3297,0,1,1.0,1.0,10,1,0,1,0,0,22
3298,0,0,1.0,1.0,14,1,0,0,0,1,22
3299,0,0,1.0,1.0,9,1,0,1,0,0,20
3300,0,0,1.0,1.0,9,1,1,0,0,0,37
3301,1,1,1.0,1.0,43,1,0,0,0,1,41
3302,0,0,1.0,1.0,71,0,0,0,0,0,46
3303,0,0,1.0,1.0,13,1,1,0,0,0,52
3304,0,0,0.0,0.0,0,0,0,0,0,1,59
3305,1,1,1.0,1.0,5,1,0,1,0,0,34
3306,0,0,1.0,1.0,3,0,0,1,0,0,39
3307,1,0,1.0,1.0,0,0,0,1,0,0,43
3308,0,0,1.0,1.0,6,0,0,1,0,0,49
3309,0,0,1.0,1.0,163,1,0,0,0,0,28
3310,0,0,1.0,1.0,2,1,0,1,0,0,47
3311,0,0,1.0,1.0,28,1,1,0,0,0,30
3312,0,0,1.0,1.0,0,1,0,1,0,0,27
3313,0,0,1.0,1.0,0,1,0,1,0,0,31
3314,0,0,1.0,1.0,0,1,0,1,0,0,54
3315,0,0,0.0,0.0,27,0,0,1,0,0,35
3316,0,0,1.0,1.0,10,1,1,0,0,0,25
3317,0,0,1.0,1.0,11,0,0,0,0,1,29
3318,0,0,1.0,1.0,5,0,0,1,0,0,31
3319,0,1,1.0,1.0,38,0,0,0,0,1,35
3320,0,0,1.0,1.0,0,1,1,0,0,0,70
3321,1,0,1.0,1.0,2,0,0,1,0,0,34
3322,0,0,1.0,1.0,9,0,1,0,0,0,57
3323,0,1,1.0,1.0,0,1,1,0,0,0,20
3324,0,0,1.0,1.0,0,0,0,0,0,1,79
3325,0,0,1.0,1.0,4,0,0,1,0,0,62
3326,0,0,1.0,1.0,0,1,0,0,0,1,27
3327,0,0,1.0,1.0,0,0,0,1,0,0,45
3328,0,0,1.0,1.0,18,1,0,0,0,0,24
3329,0,0,1.0,1.0,205,1,0,0,0,0,55
3330,0,0,1.0,1.0,0,0,0,0,0,1,67
3331,0,1,1.0,0.0,18,1,0,1,0,0,46
3332,0,0,1.0,1.0,16,1,0,1,0,0,22
3333,1,1,1.0,1.0,30,1,1,0,0,0,24
3334,0,0,1.0,1.0,0,0,0,1,0,0,29
3335,1,0,1.0,1.0,4,0,0,1,0,0,35
3336,0,0,1.0,1.0,3,0,0,1,0,0,25
3337,1,0,1.0,1.0,1,0,0,1,0,0,33
3338,0,0,1.0,1.0,1,0,0,0,0,0,76
3339,0,0,1.0,1.0,0,0,0,0,0,1,45
3340,0,0,1.0,0.0,0,1,0,1,0,0,56
3341,0,0,1.0,1.0,0,0,0,1,0,0,51
3342,1,0,1.0,1.0,2,1,0,0,0,1,29
3343,0,0,0.0,1.0,33,1,0,1,0,0,38
3344,0,0,1.0,1.0,2,0,0,0,0,0,41
3345,0,0,1.0,1.0,38,1,0,1,0,0,35
3346,0,0,1.0,1.0,7,0,0,1,0,0,33
3347,0,1,1.0,1.0,75,1,0,1,0,0,27
3348,0,0,1.0,1.0,85,0,0,1,0,0,26
3349,0,0,1.0,1.0,0,0,0,1,0,0,58
3350,1,0,1.0,1.0,26,0,1,0,0,0,30
3351,0,0,1.0,1.0,14,1,0,1,0,0,30
3352,0,0,1.0,1.0,0,1,0,1,0,0,29
3353,1,0,1.0,1.0,2,0,0,1,0,0,21
3354,0,0,0.0,1.0,8,0,0,0,0,1,59
3355,0,0,1.0,1.0,0,0,0,0,0,0,22
3356,0,0,1.0,1.0,2,0,0,1,0,0,76
3357,1,0,1.0,1.0,43,0,1,0,0,0,20
3358,1,0,1.0,1.0,0,1,0,1,0,0,49
3359,0,0,1.0,1.0,0,1,0,1,0,0,22
3360,0,0,1.0,1.0,57,0,0,0,0,1,29
3361,0,0,1.0,1.0,7,0,0,0,0,1,22
3362,1,0,1.0,1.0,53,0,1,0,0,0,38
3363,1,0,1.0,1.0,0,0,0,1,0,0,33
3364,0,0,1.0,1.0,5,1,0,1,0,0,21
3365,0,0,1.0,1.0,7,1,0,0,0,1,21
3366,0,0,1.0,1.0,0,1,0,0,0,1,28
3367,0,0,1.0,1.0,0,1,0,1,0,0,25
3368,0,1,1.0,1.0,54,0,0,0,0,1,36
3369,0,0,1.0,1.0,50,1,0,0,0,0,36
3370,0,0,1.0,1.0,61,0,0,1,0,0,25
3371,0,0,1.0,0.0,24,0,0,1,0,0,24
3372,1,0,1.0,1.0,0,1,0,1,0,0,44
3373,1,0,1.0,1.0,7,0,1,0,0,0,29
3374,0,0,1.0,1.0,0,1,0,1,0,0,26
3375,0,0,1.0,1.0,49,1,1,0,0,0,29
3376,0,0,1.0,1.0,1,0,0,1,0,0,25
3377,0,0,1.0,1.0,87,1,1,0,0,0,49
3378,0,0,1.0,1.0,128,1,0,1,0,0,40
3379,0,0,1.0,1.0,0,1,0,0,0,1,59
3380,0,0,1.0,1.0,22,1,0,0,0,0,27
3381,0,0,1.0,1.0,160,0,1,0,0,0,24
3382,0,0,1.0,1.0,0,0,0,1,0,0,43
3383,0,0,1.0,1.0,6,1,0,1,0,0,43
3384,0,0,1.0,1.0,0,0,0,0,0,1,47
3385,0,0,1.0,1.0,0,1,0,1,0,0,22
3386,0,0,0.0,0.0,4,0,0,1,0,0,20
3387,0,0,1.0,1.0,0,0,0,1,0,0,62
3388,0,0,1.0,1.0,0,1,0,1,0,0,27
3389,0,0,1.0,1.0,2,1,0,1,0,0,22
3390,0,0,1.0,1.0,0,1,0,1,0,0,24
3391,0,0,1.0,1.0,0,1,0,1,0,0,44
3392,1,0,1.0,1.0,13,0,0,0,0,1,40
3393,0,0,1.0,1.0,3,0,0,1,0,0,35
3394,0,0,1.0,1.0,4,1,0,1,0,0,35
3395,1,0,1.0,1.0,0,0,0,1,0,0,35
3396,0,0,1.0,1.0,11,0,1,0,0,0,47
3397,0,0,1.0,1.0,0,0,0,0,0,1,26
3398,0,0,1.0,1.0,29,0,0,0,0,1,41
3399,0,0,1.0,1.0,0,1,0,1,0,0,32
3400,0,0,1.0,1.0,0,0,0,1,0,0,70
3401,1,0,0.0,1.0,2,0,0,1,0,0,23
3402,0,0,1.0,1.0,19,0,0,1,0,0,28
3403,1,0,1.0,1.0,0,0,0,1,0,0,41
3404,0,0,1.0,1.0,48,0,0,1,0,0,47
3405,0,0,1.0,1.0,0,1,0,1,0,0,60
3406,0,0,1.0,0.0,7,0,0,1,0,0,31
3407,0,0,1.0,1.0,0,1,0,1,0,0,42
3408,1,0,1.0,1.0,21,0,1,0,0,0,42
3409,0,0,1.0,0.0,0,0,0,0,0,1,34
3410,0,0,1.0,1.0,0,0,0,1,0,0,42
3411,0,0,1.0,1.0,0,0,0,1,0,0,27
3412,0,0,1.0,1.0,5,1,0,1,0,0,27
3413,0,0,1.0,1.0,36,0,0,0,0,1,31
3414,0,0,1.0,1.0,16,1,0,0,0,1,33
3415,0,0,1.0,1.0,88,0,0,0,0,1,34
3416,0,0,1.0,1.0,0,0,0,1,0,0,25
3417,0,0,0.0,1.0,2,0,0,0,0,0,37
3418,0,0,1.0,1.0,7,1,1,0,0,0,32
3419,0,0,1.0,1.0,0,1,0,1,0,0,46
3420,0,0,1.0,1.0,10,0,0,0,0,0,39
3421,0,0,1.0,1.0,0,1,0,1,0,0,52
3422,0,0,1.0,1.0,34,0,0,0,0,0,26
3423,0,0,1.0,1.0,12,0,0,1,0,0,29
3424,0,0,1.0,1.0,3,1,0,1,0,0,23
3425,0,0,1.0,0.0,14,1,0,0,0,1,35
3426,0,0,1.0,1.0,0,0,0,1,0,0,46
3427,0,0,1.0,1.0,8,0,0,1,0,0,23
3428,1,0,1.0,1.0,2,0,0,1,0,0,38
3429,0,0,1.0,1.0,9,1,0,0,0,1,35
3430,1,0,1.0,1.0,9,1,1,0,0,0,50
3431,0,0,1.0,1.0,25,0,0,0,0,1,45
3432,1,0,1.0,1.0,0,0,0,0,0,1,22
3433,0,0,1.0,1.0,27,0,0,0,0,1,40
3434,0,0,1.0,1.0,6,0,0,0,0,0,43
3435,0,0,1.0,1.0,3,1,0,1,0,0,25
3436,0,0,1.0,1.0,0,1,0,1,0,0,50
3437,0,0,1.0,1.0,0,0,0,0,0,1,26
3438,0,1,1.0,1.0,80,1,0,0,0,1,33
3439,0,0,1.0,0.0,0,1,0,1,0,0,51
3440,0,1,1.0,1.0,54,1,0,1,0,0,39
3441,0,0,1.0,1.0,1,1,0,1,0,0,25
3442,0,0,1.0,1.0,16,1,0,1,0,0,38
3443,0,0,1.0,1.0,0,1,0,1,0,0,39
3444,0,0,1.0,1.0,0,0,0,0,0,1,67
3445,0,0,1.0,1.0,48,1,0,1,0,0,31
3446,1,0,1.0,1.0,0,0,0,0,0,0,31
3447,0,0,1.0,1.0,39,1,0,0,0,1,27
3448,0,0,1.0,1.0,0,1,1,0,0,0,48
3449,0,0,1.0,1.0,2,0,0,0,0,1,28
3450,0,0,1.0,1.0,5,1,0,1,0,0,23
3451,0,0,1.0,1.0,2,1,1,0,0,0,31
3452,1,1,1.0,1.0,4,1,0,1,0,0,31
3453,0,0,1.0,1.0,52,0,0,1,0,0,34
3454,0,0,1.0,1.0,0,0,0,1,0,0,21
3455,0,0,1.0,0.0,7,0,0,1,0,0,51
3456,1,0,1.0,1.0,111,1,0,1,0,0,24
3457,0,0,1.0,1.0,0,0,0,0,0,1,31
3458,0,0,1.0,1.0,0,0,0,0,0,1,39
3459,0,0,1.0,1.0,0,1,0,1,0,0,62
3460,1,0,1.0,1.0,6,1,0,1,0,0,34
3461,1,0,1.0,1.0,8,1,0,1,0,0,41
3462,0,0,1.0,1.0,30,0,0,1,0,0,29
3463,0,0,1.0,1.0,13,1,0,0,0,1,31
3464,0,0,1.0,1.0,34,1,0,1,0,0,35
3465,0,0,1.0,1.0,0,0,0,0,0,0,51
3466,0,0,1.0,1.0,8,1,0,1,0,0,32
3467,0,0,1.0,1.0,0,1,0,0,0,0,30
3468,0,0,1.0,0.0,20,0,0,0,0,1,45
3469,1,0,0.0,1.0,2,0,0,1,0,0,29
3470,0,0,1.0,1.0,8,1,0,1,0,0,30
3471,0,0,1.0,1.0,14,0,0,0,0,1,25
3472,0,0,1.0,0.0,46,1,0,1,0,0,20
3473,0,0,1.0,1.0,0,1,1,0,0,0,24
3474,0,0,1.0,1.0,4,0,0,1,0,0,24
3475,0,0,1.0,1.0,23,1,0,1,0,0,35
3476,0,0,1.0,1.0,3,1,0,1,0,0,30
3477,0,0,0.0,0.0,0,0,0,0,0,1,47
3478,0,0,1.0,1.0,6,1,0,1,0,0,26
3479,0,0,1.0,1.0,0,0,0,0,0,1,30
3480,1,0,1.0,1.0,17,1,0,1,0,0,28
3481,0,0,1.0,1.0,123,1,1,0,0,0,26
3482,0,0,1.0,1.0,0,0,0,1,0,0,51
3483,1,0,1.0,1.0,0,1,1,0,0,0,21
3484,0,0,1.0,1.0,0,1,0,1,0,0,36
3485,0,0,1.0,1.0,0,0,0,1,0,0,27
3486,0,0,1.0,1.0,71,0,1,0,0,0,27
3487,0,0,1.0,1.0,3,0,0,0,0,1,23
3488,0,0,1.0,1.0,79,0,0,1,0,0,28
3489,0,0,1.0,1.0,5,1,0,1,0,0,21
3490,0,0,1.0,0.0,9,0,0,1,0,0,32
3491,0,0,1.0,1.0,0,0,0,0,0,0,57
3492,0,0,1.0,1.0,0,1,0,1,0,0,26
3493,0,0,0.0,1.0,0,0,0,1,0,0,46
3494,0,0,1.0,1.0,2,0,0,0,0,1,58
3495,0,0,1.0,1.0,4,0,1,0,0,0,60
3496,0,0,0.0,0.0,8,0,0,1,0,0,21
3497,1,0,1.0,1.0,2,0,0,1,0,0,46
3498,0,0,1.0,1.0,0,0,0,1,0,0,51
3499,0,0,1.0,1.0,1,0,0,1,0,0,66
3500,0,0,1.0,1.0,10,0,0,1,0,0,33
3501,0,0,1.0,1.0,0,0,0,0,0,1,41
3502,0,0,1.0,1.0,24,0,0,1,0,0,26
3503,0,0,1.0,1.0,7,1,0,1,0,0,49
3504,0,0,1.0,1.0,63,1,0,1,0,0,26
3505,1,0,1.0,1.0,0,1,0,1,0,0,50
3506,1,0,1.0,1.0,0,0,0,0,0,1,33
3507,0,0,1.0,1.0,4,1,0,1,0,0,20
3508,0,0,1.0,1.0,8,1,0,1,0,0,44
3509,0,0,1.0,1.0,0,0,0,1,0,0,27
3510,0,0,1.0,1.0,14,0,0,1,0,0,30
3511,0,0,1.0,1.0,0,0,0,0,0,1,27
3512,1,0,0.0,0.0,26,0,0,1,0,0,34
3513,0,0,1.0,1.0,0,1,0,1,0,0,30
3514,0,0,1.0,1.0,12,0,0,0,0,1,30
3515,0,0,1.0,1.0,0,1,0,1,0,0,48
3516,1,1,1.0,1.0,80,1,0,0,0,1,43
3517,0,0,1.0,1.0,13,1,1,0,0,0,59
3518,0,0,1.0,1.0,4,1,0,1,0,0,50
3519,1,1,1.0,1.0,4,1,0,0,0,0,45
3520,0,0,1.0,1.0,25,0,0,1,0,0,49
3521,0,0,1.0,1.0,21,1,0,0,0,1,37
3522,0,0,1.0,1.0,19,1,0,1,0,0,43
3523,0,0,1.0,1.0,0,0,1,0,0,0,38
3524,1,0,1.0,1.0,68,1,1,0,0,0,50
3525,0,0,1.0,1.0,78,1,0,0,0,1,27
3526,0,0,1.0,1.0,0,1,0,1,0,0,48
3527,0,0,1.0,1.0,57,0,1,0,0,0,24
3528,1,0,1.0,1.0,3,0,1,0,0,0,35
3529,0,0,1.0,1.0,15,1,0,1,0,0,47
3530,0,0,1.0,1.0,0,1,0,1,0,0,57
3531,0,0,0.0,1.0,3,0,0,1,0,0,27
3532,1,1,1.0,1.0,6,0,0,1,0,0,27
3533,1,0,1.0,0.0,62,1,0,1,0,0,26
3534,0,0,1.0,1.0,0,0,0,1,0,0,23
3535,0,0,1.0,0.0,0,1,1,0,0,0,42
3536,0,1,1.0,1.0,4,0,1,0,0,0,30
3537,0,0,1.0,1.0,47,1,0,1,0,0,48
3538,0,0,1.0,1.0,0,1,0,1,0,0,45
3539,0,0,1.0,1.0,0,1,0,1,0,0,31
3540,0,0,1.0,1.0,74,1,0,1,0,0,30
3541,0,0,1.0,1.0,60,0,1,0,0,0,32
3542,0,0,1.0,1.0,0,0,0,0,0,1,42
3543,0,0,1.0,1.0,0,0,0,0,0,0,48
3544,0,0,1.0,1.0,0,0,0,1,0,0,38
3545,1,1,1.0,0.0,56,1,0,0,0,1,38
3546,0,0,1.0,1.0,8,0,0,0,0,1,60
3547,0,0,1.0,1.0,0,1,0,1,0,0,50
3548,0,0,1.0,1.0,7,1,0,1,0,0,24
3549,0,0,1.0,1.0,0,1,0,1,0,0,25
3550,0,0,1.0,1.0,0,0,0,0,0,1,36
3551,0,1,1.0,1.0,22,1,0,1,0,0,67
3552,0,0,1.0,1.0,0,0,0,1,0,0,50
3553,0,0,1.0,1.0,46,0,0,1,0,0,49
3554,0,0,1.0,1.0,12,1,0,1,0,0,23
3555,0,0,1.0,0.0,0,0,0,0,0,1,39
3556,0,1,1.0,1.0,2,1,0,1,0,0,47
3557,0,0,1.0,1.0,1,0,0,0,0,1,43
3558,0,0,1.0,1.0,29,0,0,0,0,1,60
3559,0,0,1.0,0.0,28,0,0,1,0,0,25
3560,0,0,1.0,1.0,2,0,0,1,0,0,26
3561,1,0,1.0,1.0,7,0,0,1,0,0,31
3562,0,0,1.0,1.0,0,0,0,1,0,0,36
3563,1,1,1.0,1.0,3,1,0,1,0,0,29
3564,0,0,1.0,1.0,0,0,0,1,0,0,55
3565,0,0,1.0,1.0,0,1,0,1,0,0,61
3566,0,0,1.0,1.0,9,1,0,1,0,0,40
3567,0,0,1.0,1.0,0,1,0,0,0,1,44
3568,0,0,1.0,0.0,3,1,1,0,0,0,28
3569,0,0,1.0,1.0,27,1,0,1,0,0,24
3570,1,0,1.0,1.0,5,0,0,1,0,0,29
3571,0,0,1.0,1.0,9,0,0,1,0,0,33
3572,1,1,1.0,1.0,0,1,0,1,0,0,34
3573,0,0,1.0,1.0,29,1,0,1,0,0,26
3574,0,0,1.0,1.0,3,0,0,1,0,0,29
3575,0,0,1.0,1.0,18,1,0,1,0,0,23
3576,0,0,1.0,1.0,0,0,0,1,0,0,56
3577,0,0,1.0,1.0,1,1,0,0,0,1,30
3578,0,0,1.0,1.0,68,1,0,1,0,0,28
3579,0,0,1.0,1.0,0,0,0,0,0,1,71
3580,0,0,1.0,1.0,0,0,1,0,0,0,34
3581,0,0,1.0,1.0,5,0,0,1,0,0,35
3582,1,1,1.0,1.0,32,0,0,0,0,1,55
3583,1,0,1.0,1.0,7,0,0,1,0,0,44
3584,0,0,1.0,1.0,11,0,0,1,0,0,25
3585,0,0,1.0,1.0,0,0,1,0,0,0,35
3586,0,0,1.0,1.0,0,1,0,1,0,0,37
3587,0,0,1.0,1.0,40,1,0,1,0,0,37
3588,1,0,1.0,1.0,1,0,0,0,0,1,20
3589,0,0,1.0,1.0,26,0,1,0,0,0,55
3590,0,0,1.0,1.0,9,0,0,1,0,0,29
3591,1,0,1.0,1.0,0,0,0,1,0,0,43
3592,0,0,1.0,1.0,0,1,0,1,0,0,50
3593,0,0,1.0,1.0,89,0,0,0,0,1,28
3594,1,0,1.0,1.0,10,0,0,1,0,0,36
3595,1,0,1.0,1.0,0,0,0,0,0,0,30
3596,0,0,1.0,1.0,174,1,0,1,0,0,30
3597,1,0,1.0,1.0,0,0,0,0,0,1,27
3598,0,0,1.0,1.0,0,1,0,0,0,0,64
3599,0,0,1.0,1.0,0,0,0,0,0,1,29
3600,0,0,1.0,1.0,9,0,0,0,0,1,36
3601,0,0,1.0,1.0,15,1,0,0,0,0,40
