,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd
user_11627,0.0,0.0,0.0,2038.8599999999997,1288.83,355.58000000000004,0.0,38.44,26.63,14.34,0.0,408.53,0.0,502.70000000000005,2285.0699999999997
user_11629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08,0.0,43.25,0.0,0.0,0.0
user_1163,0.0,83.03,31.31,297.03,277.01000000000005,8.719999999999999,344.23,121.64,133.81,616.4999999999999,0.0,825.4599999999998,6.61,0.0,30.15
user_11631,0.0,0.0,1.99,165.19,13.73,87.53,6.42,0.0,31.519999999999996,69.61999999999999,0.0,220.23000000000002,0.0,0.0,28.87
user_11632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0
user_11633,0.0,19.31,0.0,22.45,207.41000000000003,0.0,0.0,25.15,0.0,18.22,0.0,13.7,0.0,39.18,66.38
user_11636,0.0,21.11,0.0,183.73,185.92000000000002,0.0,0.0,0.0,0.0,9.21,0.0,27.75,0.0,20.77,0.0
user_11637,0.0,21.17,0.0,0.0,58.300000000000004,84.08000000000001,0.0,0.0,4.98,68.89999999999999,57.87,275.53000000000003,0.0,48.6,13.67
user_11638,0.0,0.0,0.0,94.12,38.5,50.36,35.25,0.0,35.03,0.0,0.0,50.0,0.0,19.709999999999997,247.68
user_1164,0.0,24.259999999999998,48.65,1036.98,887.46,86.36000000000001,159.87,24.87,30.03,274.36,0.0,1251.3100000000002,42.17,224.25000000000006,302.9
user_11640,0.0,0.0,0.0,0.0,32.0,13.09,0.0,0.0,39.449999999999996,41.980000000000004,0.0,21.34,0.0,62.470000000000006,977.94
user_11641,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,235.88,0.0,0.0,0.0,0.0,0.0,0.0
user_11642,0.0,0.0,13.62,1289.3199999999997,219.6,359.29,9.29,0.0,0.0,676.53,0.0,219.16000000000003,0.0,29.7,0.0
user_11643,0.0,13.53,0.0,294.93999999999994,728.5299999999999,302.53,36.19,58.41,61.2,196.93,121.85000000000001,370.5600000000001,3.83,840.6,1628.53
user_11644,0.0,2.1,56.050000000000004,0.0,145.19,20.0,0.0,0.0,63.5,0.0,0.0,99.19,0.0,0.0,0.0
user_11646,0.0,0.0,0.0,0.0,15.89,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,14.34,0.0
user_11647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49,0.0,0.0,138.26,0.0,2.37,0.0
user_11648,0.0,0.0,0.0,535.7,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.62
user_1165,0.0,2.64,0.0,50.05,261.1899999999999,201.10000000000002,11.98,0.0,0.0,0.0,0.0,162.95,0.0,399.59999999999985,258.94
user_11650,0.0,0.0,0.0,1068.8899999999999,62.58,0.0,0.0,0.0,0.0,50.7,0.0,13.2,0.0,0.0,0.0
user_11651,0.0,0.0,0.0,505.0400000000001,237.11,0.0,0.0,0.0,0.0,0.0,0.0,25.97,0.0,0.0,11.54
user_11652,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11653,41.95,30.060000000000002,0.0,0.0,164.52,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0
user_11654,0.0,0.0,85.65,19.0,567.1600000000001,17.02,41.95,59.67,182.82,56.980000000000004,0.0,443.94,40.97,171.29,809.81
user_11655,0.0,0.0,0.0,780.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
user_11656,0.0,0.0,0.0,0.0,38.39,26.23,0.0,0.4,0.0,49.4,0.0,17.599999999999998,0.0,72.00999999999998,0.0
user_11657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0
user_11659,0.0,12.37,1.6,787.1700000000002,381.12,99.30000000000001,0.0,0.0,4.47,125.14000000000001,0.0,30.990000000000002,0.0,9.350000000000001,103.72000000000001
user_11660,0.0,0.0,0.0,0.0,0.0,0.0,18.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11661,0.0,0.0,0.0,0.0,89.44,9.35,0.0,0.0,0.0,101.67,0.0,0.0,0.0,0.0,28.32
user_11663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.32,0.0,0.0,0.0,0.0,3.27,0.0
user_11664,0.0,11.870000000000001,0.0,0.0,46.42999999999999,0.0,0.0,0.0,0.0,11.95,0.0,31.110000000000003,0.0,0.0,0.0
user_11666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.03
user_11667,0.0,0.0,0.0,0.0,321.86,0.0,0.0,0.0,0.0,85.07000000000001,0.0,7.15,0.0,0.0,19.88
user_1167,0.0,41.45,0.0,438.9699999999999,140.20999999999998,0.0,18.99,0.0,0.0,0.0,0.0,842.9800000000001,0.0,0.0,0.0
user_11670,0.0,0.0,0.0,0.0,42.480000000000004,0.0,34.75,0.0,4.43,0.0,0.0,157.82,0.0,17.32,0.0
user_11671,9.11,396.43000000000006,0.0,75.3,2348.2900000000004,617.0699999999999,383.11,22.76,129.17000000000002,389.11999999999995,21.25,1249.0000000000002,0.0,980.2399999999997,53.58
user_11672,0.0,71.11,0.0,25.53,289.72,38.37,0.0,0.0,0.0,62.760000000000005,9.57,3.54,0.0,73.13,38.25
user_11673,0.0,202.46,0.0,9276.519999999999,279.4,142.98000000000002,193.73999999999998,149.66000000000003,29.36,368.93,0.0,3070.89,0.0,0.0,166.16
user_11674,0.0,133.97,0.0,901.1699999999996,311.74000000000007,160.22000000000003,0.0,178.27,849.2700000000001,246.39,23.18,930.4399999999994,66.43,565.88,82.80000000000001
user_11676,0.0,207.98999999999998,11.8,313.08,126.65000000000002,10.120000000000001,22.0,0.0,73.57,16.7,0.0,423.90000000000003,0.0,77.13,107.35
user_11677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.91,0.0,0.0,48.69
user_11678,0.0,79.12,1.0,150.0,38.78,127.89000000000001,18.5,344.0,87.64,66.47,0.0,260.81,0.0,0.0,14.36
user_1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.809999999999995,0.0,0.0,28.17,1.02,0.0,0.0
user_11680,0.0,0.0,0.0,68.08,0.0,0.0,0.0,0.0,49.28,0.0,0.0,40.4,0.0,12.76,0.0
user_11681,0.0,0.0,0.0,0.0,22.66,94.61,0.0,0.0,3.0,0.0,0.0,71.95,0.0,0.0,0.0
user_11682,0.0,0.0,0.0,0.0,14.049999999999999,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11683,0.0,24.0,0.0,461.84999999999997,63.900000000000006,0.0,0.0,36.21,45.11,296.15999999999997,0.0,171.87,0.0,0.0,47.989999999999995
user_11684,18.98,13.59,0.0,6.67,3719.2400000000043,147.98000000000002,29.46,0.0,69.99,969.8000000000001,0.0,1325.7999999999995,5.0,182.81,865.4000000000001
user_11685,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11686,0.0,0.0,0.0,0.0,40.54,8.93,0.0,103.76,0.0,1622.76,0.0,641.3000000000001,72.98,0.0,0.0
user_11687,0.0,114.82,0.0,0.0,977.9900000000001,41.08,7.99,26.38,269.67,192.32000000000002,0.0,105.87,19.89,316.79,580.84
user_11689,0.0,0.0,0.0,18.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_1169,0.0,0.0,0.0,0.0,0.0,45.81,115.05,0.0,30.6,718.27,0.0,213.29999999999998,0.0,0.0,0.0
user_11690,0.0,19.37,0.0,252.51000000000002,592.2,183.64,5.33,2.76,73.49000000000001,666.08,0.0,658.5899999999999,0.0,22.13,45.56
user_11691,0.0,0.0,0.0,587.24,94.55,0.0,23.39,0.0,0.0,794.6,301.12,253.63,0.0,0.0,0.0
user_11692,0.0,56.27,0.0,0.0,146.43,0.0,0.0,0.0,0.0,8.4,0.0,74.25,0.0,74.89,29.11
user_11693,0.0,34.050000000000004,0.0,0.0,197.12999999999994,0.0,6.4399999999999995,0.0,36.87,76.02,0.0,237.34999999999997,0.0,131.17000000000004,0.0
user_11694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
user_11695,0.0,0.0,0.0,25.53,115.33,10.38,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,129.45
user_11698,0.0,0.0,0.0,30.0,120.08,259.98,0.0,0.0,6.76,130.29,0.0,14.219999999999999,0.0,14.2,0.0
user_11699,0.0,0.0,0.0,69.59,6.1,0.0,3.97,0.0,0.0,11.89,0.0,72.7,0.0,109.61,0.0
user_117,0.0,0.0,0.0,488.87,165.81,0.0,192.08,39.25,36.41,241.7,0.0,0.0,0.0,0.0,694.0
user_1170,0.0,0.0,0.0,239.63,9.51,9.5,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,8.92
user_11700,0.0,0.0,0.0,0.0,17.189999999999998,0.0,8.5,0.0,0.0,0.0,0.0,69.99,8.09,1.87,0.0
user_11701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0.0,0.0,0.0,0.0,132.46
user_11703,0.0,0.0,0.0,8.86,125.86999999999999,0.0,0.0,0.0,8.52,31.979999999999997,0.0,25.620000000000005,0.0,0.0,11.45
user_11704,0.0,12.34,0.0,37.019999999999996,122.61999999999999,69.36,0.0,0.0,0.0,136.63,0.0,104.7,0.0,174.72,60.0
user_11705,0.0,0.0,0.0,123.33,51.36,78.38,26.9,0.0,26.39,199.24,0.0,93.94,0.0,76.51,17.46
user_11706,0.0,8.3,0.0,118.44,248.51999999999998,10.540000000000001,0.0,0.0,0.0,12.79,0.0,31.41,38.54,8.18,133.06
user_11707,0.0,992.71,0.0,0.0,5.11,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.290000000000006,54.79
user_11709,0.0,0.0,0.0,0.0,423.4699999999999,162.88,0.0,0.0,103.17000000000002,0.0,36.67,130.49,0.0,78.42999999999999,0.0
user_11713,0.0,0.0,0.0,0.0,44.42,539.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11714,0.0,0.0,0.0,32.99,0.0,15327.8,0.0,9.57,0.0,0.0,0.0,9.7,0.0,0.0,0.0
user_11715,0.0,0.0,0.0,0.0,0.0,64.99000000000001,0.0,0.0,484.92,19.88,258.25,261.44,12.72,105.93999999999998,0.0
user_11718,0.0,0.0,0.0,112.46000000000001,149.74999999999997,236.01999999999998,12.99,0.0,21.0,5.11,0.0,53.34,0.0,35.43,15.0
user_1172,0.0,0.0,0.0,233.47,1112.22,460.06,0.0,182.07999999999998,28.330000000000002,8.64,0.0,292.47999999999996,0.0,18.59,342.75
user_11721,0.0,0.0,0.0,173.66999999999996,58.7,155.45000000000002,0.0,34.15,160.37,206.07,0.0,1909.6699999999998,0.0,88.18,782.2
user_11722,0.0,0.0,0.0,71.74,232.64999999999998,0.0,256.16999999999996,381.44000000000005,0.0,445.92999999999995,0.0,566.1,0.0,83.7,435.66
user_11723,0.0,0.0,0.0,22.479999999999997,108.71,41.99,1.26,24.69,252.7,59.17,0.0,302.84,0.0,197.39,4041.93
user_11725,0.0,58.58,0.0,44.72,202.73999999999992,91.53,49.88,49.32,75.37,155.66000000000003,0.0,441.2000000000001,0.0,4.949999999999999,100.91
user_11727,0.0,149.2,0.0,477.0,780.25,93.62,5.0600000000000005,73.55,0.0,829.16,32.88,133.68,0.0,133.88,0.0
user_11728,0.0,11.76,0.0,14.85,303.21000000000004,0.0,7.64,17.2,0.0,45.089999999999996,0.0,223.61,0.0,20.0,10.0
user_11729,0.0,39.47,0.0,849.8600000000001,1817.1399999999985,163.69,397.44000000000005,0.0,1085.4300000000003,957.66,146.39000000000001,2951.5400000000004,0.0,457.04,1519.3499999999997
user_11730,0.0,0.0,0.0,131.57,35.27,0.0,3734.1600000000008,0.0,0.0,20.43,0.0,314.69999999999993,0.0,0.0,1684.84
user_11731,0.0,271.99,0.0,217.65,290.43,21.99,18.35,0.39,96.43,430.66,0.0,192.32000000000005,15.0,221.11000000000007,1557.29
user_11732,0.0,0.0,0.0,827.4099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.54,28.6
user_11733,18.75,9.52,0.0,51.97,335.0400000000001,5.5,11.33,0.0,52.93000000000001,100.62,0.0,268.94000000000005,0.0,8.75,13.92
user_11734,0.0,104.44,14.870000000000001,1768.3200000000027,165.32,12.57,464.41999999999996,79.16000000000001,43.43,534.1000000000001,0.0,786.1199999999998,2.39,44.5,59.92
user_11735,0.0,0.0,56.17,71.61,16.78,19.0,52.809999999999995,43.309999999999995,2.68,166.98999999999998,0.0,442.59,0.0,0.0,0.0
user_11736,0.0,21.67,0.0,203.98000000000002,357.6499999999999,32.339999999999996,3.66,0.0,1.28,143.51,0.0,185.97000000000003,0.0,33.31,2.59
user_11738,0.0,12.0,0.0,40.0,26.79,4.0,4.0200000000000005,130.8,51.67,54.620000000000005,0.0,148.12999999999997,18.96,22.85,21.8
user_11739,0.0,271.23,0.0,0.0,27.189999999999998,0.0,125.69,9.11,3.94,0.0,0.0,22.909999999999997,0.0,159.02999999999994,749.49
user_1174,0.0,104.38,0.0,48.83,170.59,648.66,64.13,0.0,906.24,804.35,0.0,1553.1900000000007,44.04,253.92000000000007,603.8399999999999
user_11740,0.0,0.0,0.0,930.79,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11741,0.0,94.75999999999999,0.0,133.42,411.01000000000005,194.63,30.89,0.0,128.71,181.35,0.0,70.96000000000001,0.0,49.00999999999999,454.61
user_11742,0.0,0.0,0.0,210.67,101.04,91.82,0.0,0.0,0.0,34.04,0.0,0.0,0.0,146.74999999999997,0.0
user_11743,0.0,102.73,0.0,891.75,841.1099999999999,134.69,46.31,0.0,148.72000000000003,413.65000000000003,0.0,241.42000000000002,38.1,301.28,1090.1800000000003
user_11744,0.0,4.85,0.0,0.0,105.19000000000001,2.98,0.0,0.0,0.0,95.09,0.0,30.000000000000004,0.0,49.620000000000005,0.0
user_11745,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11748,0.0,0.0,0.0,0.0,232.21,48.489999999999995,0.0,0.0,0.0,19.66,0.0,75.32000000000001,0.0,0.0,110.31
user_1175,0.0,5.5,0.0,397.35,1165.2399999999998,37.400000000000006,0.0,41.849999999999994,0.0,46.07,0.0,258.27000000000004,0.0,254.14999999999998,173.04999999999998
user_11750,0.0,0.0,0.0,514.0,217.1,20.85,0.0,0.0,0.0,26.799999999999997,0.0,40.980000000000004,0.0,49.19,0.0
user_11751,17.490000000000002,114.6,0.0,1187.5999999999997,324.89,57.05,80.55,20.17,132.29999999999998,442.23,0.0,670.9100000000001,27.89,0.0,1225.55
user_11752,0.0,0.0,0.0,330.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11753,0.0,31.55,0.0,825.32,347.54999999999995,232.15000000000003,63.95000000000001,60.85000000000001,34.01,536.07,57.75,435.56999999999994,43.68,82.89,883.6800000000001
user_11754,0.0,148.79999999999998,12.04,139.92,322.3800000000001,54.38,28.71,0.0,27.62,15.329999999999998,7.66,359.26000000000005,0.0,13.43,57.28
user_11755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0,0.0,18.85
user_11756,0.0,20.04,0.0,501.96,633.79,32.09,0.0,161.08999999999997,197.04999999999998,639.25,0.0,417.2800000000001,52.25,183.57,119.51
user_11757,0.0,0.0,4.21,17.02,169.09000000000003,1.28,8.51,19.49,1.89,25.34,0.0,56.00999999999999,0.0,21.91,0.0
user_11758,0.0,22.17,0.0,566.72,194.38000000000002,16.89,0.92,0.0,0.0,66.97,0.0,96.53,0.36,103.07000000000002,4.68
user_11759,0.0,0.0,0.0,28.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.53,0.0,22.48,0.0
user_11760,0.0,0.0,0.0,340.5,497.36,8.09,72.04,0.0,4.64,36.99,0.0,129.62,0.0,13.610000000000001,664.37
user_11762,0.0,45.79,62.6,193.56000000000003,516.63,141.38,1.89,0.0,260.52,16.0,0.0,726.1300000000001,0.0,93.52000000000002,77.24000000000001
user_11765,0.0,18.22,0.0,605.8,421.7599999999999,39.36,26.32,333.01,173.09,80.16,0.0,72.85,0.0,152.71000000000004,629.74
user_11766,0.0,267.36,0.0,1114.27,1157.6199999999997,87.75,11.64,15.41,95.19999999999999,456.5199999999999,0.0,839.8000000000002,7.55,1000.0899999999998,2220.7999999999997
user_11768,0.0,778.0900000000003,0.0,2362.6299999999997,172.55999999999997,42.84,0.0,13.62,668.3100000000001,779.11,0.0,946.7299999999999,148.94,0.0,210.38
user_11769,0.0,0.0,0.0,0.0,66.12,14.47,27.32,2.38,78.30000000000001,0.0,0.0,138.19,0.0,32.34,5.98
user_1177,52.4,719.9699999999998,44.85,30.76,2485.120000000001,558.2100000000002,249.67999999999998,294.81,1190.41,269.61,0.0,1112.54,32.879999999999995,674.8499999999999,906.8699999999999
user_11771,0.0,35.74,0.0,889.71,1415.8600000000001,586.1899999999999,4.13,57.76,74.87,958.8299999999998,32.86,369.49,125.68,738.44,900.4399999999999
user_11772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.66,0.0,0.0,0.0,0.0,0.0,0.0
user_11774,0.0,0.0,0.0,239.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11775,0.0,595.6800000000001,24.62,85.11,897.2500000000002,64.45,502.62000000000006,9.5,189.64,483.24,0.0,1393.2299999999998,0.0,80.64999999999999,77.35
user_11776,0.0,962.55,0.0,200.35999999999999,858.5299999999999,210.05000000000004,25.53,17.02,35.129999999999995,57.02,17.87,139.87,11.91,265.91,1141.6000000000001
user_11777,0.0,0.0,0.0,0.0,170.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11779,0.0,125.61,0.0,86.48,290.7899999999999,27.66,66.85,0.0,51.74,58.22,0.0,161.70999999999998,0.0,10.129999999999999,33.19
user_1178,0.0,49.67,0.0,2901.840000000001,658.38,315.69,0.0,25.0,45.419999999999995,123.71,0.0,311.18,0.0,390.71,87.87
user_11780,0.0,60.96,0.0,143.01,473.7899999999999,19.15,96.09,0.0,128.17000000000002,202.23,0.0,403.99999999999994,0.0,461.6899999999999,399.63
user_11781,0.0,32.35,10.1,0.0,56.150000000000006,123.19,0.0,49.51,6.03,0.0,0.0,17.88,0.0,48.38,89.78
user_11783,0.0,0.0,0.0,0.0,85.44000000000001,0.0,0.0,0.0,0.0,14.85,0.0,7.18,0.0,9.2,0.0
user_11784,0.0,0.0,0.0,175.01999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11786,0.0,0.0,0.0,107.27,289.56000000000006,19.87,5.6,0.0,16.03,0.0,0.0,67.64,0.0,5.65,23.83
user_11787,0.0,0.0,0.0,263.53,40.35,8.21,2.9,0.0,0.0,24.88,0.0,337.93,0.0,0.0,112.79
user_11789,0.0,0.0,0.0,30.67,37.989999999999995,3.68,0.0,0.0,0.0,254.57999999999998,0.0,49.35,0.0,43.66,0.0
user_1179,0.0,0.0,0.0,372.24,24.74,0.0,0.0,0.0,0.0,153.59,0.0,117.41,0.0,0.0,2309.59
user_11791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
user_11792,0.0,89.36,0.0,224.98000000000002,1059.58,78.21000000000001,64.72999999999999,93.02,469.4200000000001,32.75,0.0,539.85,24.099999999999998,312.72999999999996,370.11
user_11793,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11795,0.0,18.73,0.0,17.02,99.87,34.0,21.74,0.0,0.0,382.05,0.0,150.24,0.0,105.23,29.4
user_11796,7.96,0.0,0.0,89.98,149.56000000000003,5.22,17.65,0.0,47.82,89.6,0.0,261.73999999999995,0.0,126.28000000000011,96.66
user_11797,0.0,2.11,0.0,3203.179999999999,211.50000000000003,477.07000000000005,13.04,0.0,97.07999999999998,54.620000000000005,151.77,412.83999999999975,0.0,84.96000000000001,970.5699999999998
user_11798,0.0,3.49,0.0,253.88,956.4700000000001,478.95000000000005,6.04,0.0,47.019999999999996,91.59,35.74,237.60000000000002,0.0,107.57000000000001,17.02
user_11799,0.0,0.0,0.0,243.3,205.92,99.45,0.0,0.0,0.0,454.73,77.43,79.89000000000001,0.0,0.0,21.28
user_118,0.0,0.0,0.0,85.1,20.5,4.95,0.0,0.0,1.89,0.0,0.0,37.83,0.0,32.06,0.0
user_1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
user_11800,0.0,33.08,0.0,0.0,154.72,59.230000000000004,0.0,60.660000000000004,0.0,134.29,0.0,84.44999999999999,0.0,0.0,77.93
user_11801,0.0,0.0,0.0,2187.33,108.56,5.0,91.69,0.0,0.0,79.77,0.0,1442.3899999999999,0.0,1392.23,0.0
user_11802,0.0,119.14000000000001,0.0,187.23000000000002,337.6699999999999,22.55,323.35,0.0,13.42,78.64,0.0,665.21,0.0,9.7,0.0
user_11803,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0
user_11805,0.0,0.0,0.0,0.0,119.96,240.99,54.38,166.01000000000002,18.0,217.26999999999998,48.0,545.9200000000002,64.98,35.0,23.2
user_11806,0.0,0.0,0.0,188.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11807,0.0,0.0,0.0,0.0,34.2,42.75,0.0,2.38,10.139999999999999,0.0,0.0,28.78,0.0,0.0,0.0
user_11808,6.66,0.0,0.0,1025.32,199.67000000000002,146.83999999999997,22.68,0.0,54.36,74.86,0.0,557.9499999999998,7.73,7.800000000000001,50.870000000000005
user_11809,0.0,0.0,0.0,83.59,71.36,18.72,0.0,0.0,0.0,19.240000000000002,0.0,11.31,0.0,0.65,0.0
user_1181,0.0,0.0,0.0,0.0,0.0,25.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11812,0.0,0.0,0.0,0.0,10.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_11813,0.0,11.45,0.0,1452.61,1556.83,143.98,0.0,0.0,0.0,12.43,77.6,40.29,0.0,20.64,88.35000000000001
user_11814,0.0,68.00999999999999,0.0,10.21,127.69999999999999,18.3,0.0,783.38,21.73,83.92,6.4799999999999995,134.48,0.0,129.86,0.0
user_11815,0.0,22.98,0.0,555.99,412.41999999999996,3.19,271.03999999999996,0.0,15.32,126.81,0.0,172.03,7.62,106.42999999999998,0.0
user_11816,0.0,0.0,0.0,0.0,8.0,9.6,0.0,0.0,0.0,2.47,0.0,1.0,0.0,37.1,0.0
user_11817,0.0,64.29,0.0,374.99,424.78,676.8999999999999,36.53,7.14,9.469999999999999,77.89,0.0,500.85999999999973,0.0,653.86,263.37
user_11819,0.0,0.0,0.0,1825.4999999999998,812.07,471.7099999999999,97.82,121.7,272.84999999999997,139.23,28.01,403.24,33.16,432.1099999999999,2120.06
user_1182,0.0,0.0,0.0,124.27,36.53,0.0,20.3,0.0,0.0,106.06,0.0,209.87999999999997,0.0,0.0,0.0
user_11820,0.0,0.0,0.0,65.6,32.91,19.53,21.45,0.0,16.11,284.75,0.0,102.78,0.0,4.06,41.13
user_11821,0.0,0.0,0.0,0.0,416.36000000000007,515.2600000000001,0.0,0.0,14.94,0.0,0.0,187.50999999999996,0.0,0.0,0.0
user_11822,0.0,0.0,0.0,0.0,32.65,0.0,0.0,0.0,0.0,29.99,0.0,19.95,0.0,0.0,13.0
user_11823,0.0,0.0,0.0,448.51,19.42,0.0,0.0,0.0,0.0,0.0,0.0,7.54,0.0,11.53,421.31
user_11824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,0.0,0.0
user_11825,0.0,0.0,0.0,199.99,200.75,132.94,9.64,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0
user_11826,0.0,0.0,28.77,0.0,0.0,0.0,28.28,35.83,0.0,95.54,0.0,153.68,0.0,55.31999999999999,0.0
user_11828,0.0,0.0,0.0,45.47,52.11,0.0,0.0,0.0,0.0,53.27,0.0,0.0,0.0,12.5,1.27
user_1183,0.0,21.06,0.0,0.0,280.96999999999997,40.52,0.0,0.0,1.91,0.0,0.0,23.189999999999998,0.0,19.939999999999998,0.0
user_11830,0.0,19.01,7.15,180.77,300.05999999999995,96.04,402.17,0.0,41.75,300.46999999999997,0.0,80.03,7.71,209.56,227.60000000000002
user_11831,0.0,378.07,0.0,328.89,150.80000000000004,72.91,5.02,0.0,26.38,4.26,0.0,102.60000000000001,0.0,385.14,386.99
user_11832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.32
user_11833,0.0,0.0,0.0,7.94,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,4.500000000000001,0.0
user_11834,18.27,0.0,0.0,198.78,535.2899999999997,63.75,151.15,0.0,3.57,455.53999999999996,35.04,360.56000000000006,7.97,154.68,341.11
user_11835,0.0,0.0,0.0,0.0,11.29,0.0,0.0,0.0,0.0,127.93,0.0,172.05999999999997,0.0,0.0,497.33
user_11836,0.0,55.370000000000005,22.89,1581.45,389.43,155.58,784.7,1343.27,108.93,43.66,446.03,333.91,0.0,109.89,231.06
user_11837,0.0,0.0,0.0,482.39000000000004,399.53999999999996,83.06,0.0,0.0,0.0,26.56,0.0,56.919999999999995,0.0,46.83,38.629999999999995
user_1184,0.0,54.86,18.11,844.05,311.12999999999994,245.67,141.05,4.26,95.53999999999999,289.23,0.0,316.81999999999994,4.26,0.0,2.05
user_11842,0.0,325.11000000000007,0.0,1223.0099999999995,1709.8400000000001,971.2299999999999,523.27,71.62,178.07,733.02,0.0,1515.03,0.0,592.5999999999996,276.01
user_11843,0.0,0.0,0.0,240.0,317.6,0.0,0.0,0.0,0.0,100.0,0.0,227.0,0.0,195.0,534.54
user_11844,0.0,0.0,0.0,239.14000000000001,248.64,106.39,9.51,0.0,12.56,17.439999999999998,18.72,219.83999999999997,0.0,36.08,0.0
user_11845,0.0,0.0,0.0,0.0,404.34,0.0,31.52,59.49,79.57000000000001,325.93,0.0,157.1,0.0,0.0,0.0
user_11846,0.0,0.0,0.0,112.91999999999999,276.46000000000004,11.399999999999999,39.54,0.0,0.0,153.76,0.0,11.39,0.0,109.48,0.0
user_11847,0.0,0.0,9.35,341.44,145.55,167.82999999999998,367.13999999999993,51.779999999999994,22.98,639.6700000000002,0.0,183.39000000000001,0.0,0.0,0.0
user_11848,0.0,0.0,0.0,206.36,417.6700000000001,195.86999999999998,8.59,0.0,28.93,45.67,1.97,679.3,0.0,197.47000000000014,227.08
user_11850,0.0,0.0,0.0,384.22999999999996,24.45,0.0,0.0,0.0,4.94,12.3,0.0,42.59,0.0,5.11,2.31
